dimension,regionX,regionZ,chunkX,chunkZ,scanTick,inhabitedTicks,surfaceY,biome,isSpawn,dominantStone,dominantStoneEffect,memorabilityIndex,chunkMemorable,chunkForgettable,renewalAction,renewalRank,source,status
minecraft:overworld,-1,-1,2,21,1410059,0,265,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,22,1410059,0,225,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,23,1410059,0,243,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,24,1410059,0,291,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,25,1410059,0,301,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,26,1410059,0,265,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,27,1410059,0,281,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,28,1410059,0,263,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,29,1410059,0,261,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,30,1410059,0,255,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,2,31,1410059,0,269,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,0,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,1,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,2,1410059,0,257,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,3,1410059,0,259,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,4,1410059,0,283,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,5,1410059,0,261,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,6,1410059,0,255,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,7,1410059,0,265,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,8,1410059,0,275,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,9,1410059,0,269,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,10,1410059,0,275,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,11,1410059,0,255,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,12,1410059,0,263,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,13,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,14,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,15,1410059,0,269,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,16,1410059,0,267,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,17,1410059,0,293,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,18,1410059,0,267,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,19,1410059,0,285,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,20,1410059,0,257,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,21,1410059,0,253,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,22,1410059,0,295,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,23,1410059,0,273,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,24,1410059,0,265,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,25,1410059,0,293,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,26,1410059,0,263,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,27,1410059,0,299,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,28,1410059,0,253,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,29,1410059,0,253,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,30,1410059,0,305,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,3,31,1410059,0,277,minecraft:old_growth_spruce_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,0,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,1,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,2,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,3,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,4,1410059,0,265,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,5,1410059,0,257,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,6,1410059,0,255,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,7,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,8,1410059,0,273,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,9,1410059,0,269,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,10,1410059,0,267,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,11,1410059,0,257,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,12,1410059,0,265,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,13,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,14,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,15,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,16,1410059,0,273,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,17,1410059,0,287,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,18,1410059,0,265,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,19,1410059,0,277,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,20,1410059,0,271,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,21,1410059,0,271,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,22,1410059,0,259,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,23,1410059,0,275,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,24,1410059,0,307,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,25,1410059,0,263,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,26,1410059,0,261,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,27,1410059,0,253,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,28,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,29,1410059,0,281,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,30,1410059,0,277,minecraft:old_growth_spruce_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,4,31,1410059,0,289,minecraft:taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,0,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,1,1410059,0,255,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,2,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,3,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,4,1410059,0,255,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,5,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,6,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,7,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,8,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,9,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,10,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,11,1410059,0,259,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,12,1410059,0,257,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,13,1410059,0,261,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,14,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,15,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,16,1410059,0,269,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,17,1410059,0,267,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,18,1410059,0,259,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,19,1410059,0,271,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,20,1410059,0,273,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,21,1410059,0,271,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,22,1410059,0,269,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,23,1410059,0,275,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,24,1410059,0,267,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,25,1410059,0,275,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,26,1410059,0,275,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,27,1410059,0,253,minecraft:old_growth_pine_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,28,1410059,0,265,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,29,1410059,0,271,minecraft:old_growth_spruce_taiga,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,30,1410059,0,281,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,5,31,1410059,0,273,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,0,1410059,0,273,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,1,1410059,0,275,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,2,1410059,0,257,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,3,1410059,0,259,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,4,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,5,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,6,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,7,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,8,1410059,0,263,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,9,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,10,1410059,0,263,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,11,1410059,0,263,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,12,1410059,0,261,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,13,1410059,0,255,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,14,1410059,0,267,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,15,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,16,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,17,1410059,0,257,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,18,1410059,0,255,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,19,1410059,0,267,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,20,1410059,0,269,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,21,1410059,0,249,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,22,1410059,0,267,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,23,1410059,0,263,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,24,1410059,0,273,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,25,1410059,0,275,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,26,1410059,0,273,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,27,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,28,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,29,1410059,0,287,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,30,1410059,0,297,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,6,31,1410059,0,255,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,0,1410059,0,271,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,1,1410059,0,267,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,2,1410059,0,265,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,3,1410059,0,275,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,4,1410059,0,257,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,5,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,6,1410059,0,259,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,7,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,8,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,9,1410059,0,273,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,10,1410059,0,271,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,11,1410059,0,265,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,12,1410059,0,273,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,13,1410059,0,277,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,14,1410059,0,261,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,15,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,16,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,17,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,18,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,19,1410059,0,255,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,20,1410059,0,267,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,21,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,22,1410059,0,253,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,23,1410059,0,257,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,24,1410059,0,271,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,25,1410059,0,277,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,26,1410059,0,253,minecraft:dark_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,27,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,28,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,29,1410059,0,253,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,30,1410059,0,253,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,7,31,1410059,0,255,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,0,1410059,0,277,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,1,1410059,0,265,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,2,1410059,0,273,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,3,1410059,0,277,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,4,1410059,0,275,minecraft:birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,5,1410059,0,255,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,6,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,7,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,8,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,9,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,10,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,11,1410059,0,267,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,12,1410059,0,279,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,13,1410059,0,275,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,14,1410059,0,261,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,15,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,16,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,17,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,18,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,19,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,20,1410059,0,253,minecraft:river,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,21,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,22,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
minecraft:overworld,-1,-1,8,23,1410059,0,253,minecraft:old_growth_birch_forest,0,NONE,NONE,0.000000,0,0,NONE,,NBT,OK
